transaction_id,transaction_date,product_id,product_name,product_category,unit_price,quantity,total_sales,store_id,store_location,customer_id,customer_age,customer_gender,payment_method,seasonal_factor,discount_applied,is_weekend,time_of_day
T8075907,2023-09-01 18:09:35.934437,P1797,Headphones,Electronics,1487.43,1,1487.43,S10,Chicago,C38256,33,M,Credit Card,1.0,False,False,Evening
T8589583,2023-09-26 14:12:51.717182,P6534,Milk,Groceries,1.9,3,5.19,S13,Houston,C89391,46,F,Credit Card,0.91,True,False,Afternoon
T7872422,2023-09-20 12:32:01.760619,P7344,Fruits,Groceries,10.34,2,22.13,S8,Houston,C54433,37,F,Debit Card,1.07,False,False,Afternoon
T6181610,2023-01-14 11:20:32.868525,P3028,Cookware,Home Goods,373.24,1,399.37,S18,New York,C35221,38,F,Mobile Pay,1.07,False,True,Morning
T3018016,2022-07-13 14:43:23.327416,P9713,T-Shirt,Clothing,192.1,5,845.24,S6,New York,C46039,30,F,Debit Card,0.88,False,False,Afternoon
T1390292,2023-11-28 13:09:08.638384,P6569,Smartwatch,Electronics,721.92,2,2252.39,S14,Los Angeles,C64386,30,M,Credit Card,1.56,False,False,Afternoon
T2503717,2022-09-29 18:20:02.576892,P3526,T-Shirt,Clothing,36.21,1,36.57,S10,Houston,C98946,30,M,Credit Card,1.01,False,False,Evening
T6439471,2023-05-19 18:28:35.066040,P5225,Eggs,Groceries,3.01,1,2.89,S13,New York,C16799,38,M,Credit Card,0.96,True,False,Evening
T2017235,2023-10-24 17:16:35.701311,P6215,Vegetables,Groceries,4.31,5,22.63,S15,Miami,C63356,30,M,Credit Card,1.05,False,False,Afternoon
T3106737,2023-09-24 10:26:04.403309,P5990,Milk,Groceries,4.77,5,24.8,S19,Houston,C68455,37,F,Credit Card,1.04,False,True,Morning
T8578973,2022-08-28 18:13:21.024756,P1684,Bread,Groceries,6.23,2,13.83,S1,Houston,C91360,55,M,Credit Card,1.11,False,True,Evening
T6895814,2022-11-19 09:28:18.831105,P4485,Lamp,Home Goods,48.88,4,265.91,S19,Miami,C46872,43,F,Credit Card,1.36,False,True,Morning
T8247127,2022-01-01 18:36:47.799914,P4454,Smartphone,Electronics,653.43,1,607.69,S20,Miami,C51720,31,M,Cash,0.93,False,True,Evening
T6510598,2022-02-24 15:40:56.212685,P1260,Tablet,Electronics,482.22,1,462.93,S5,New York,C89794,47,F,Credit Card,0.96,False,False,Afternoon
T2300622,2023-09-01 15:50:31.707459,P9825,Chair,Home Goods,218.32,4,916.94,S1,Houston,C98112,30,F,Credit Card,1.05,False,False,Afternoon
T1141455,2022-03-04 18:23:09.355907,P3044,Cookware,Home Goods,417.18,1,392.15,S15,Chicago,C35295,18,F,Credit Card,0.94,False,False,Evening
T4710242,2023-07-15 15:29:06.586328,P4838,Smartphone,Electronics,929.43,1,1003.78,S16,Chicago,C14822,24,F,Credit Card,1.08,True,True,Afternoon
T3944885,2022-11-07 13:00:38.023877,P2070,Tablet,Electronics,255.33,3,1179.62,S19,Los Angeles,C18526,18,F,Credit Card,1.54,False,False,Afternoon
T5243311,2022-01-22 13:56:26.691872,P8437,Dress,Clothing,50.49,1,55.54,S1,Houston,C94012,31,F,Debit Card,1.1,False,True,Afternoon
T9678130,2022-06-07 10:54:52.393116,P1712,Cookware,Home Goods,425.28,1,361.49,S8,New York,C46429,35,F,Cash,0.85,False,False,Morning
T4785409,2023-02-24 18:28:11.021695,P7943,Jacket,Clothing,51.0,1,55.08,S3,Los Angeles,C35805,51,F,Credit Card,1.08,False,False,Evening
T6608665,2022-12-23 14:04:49.706894,P5102,Milk,Groceries,1.39,4,9.34,S8,New York,C72072,38,F,Credit Card,1.68,False,False,Afternoon
T8357303,2022-04-04 13:28:38.416840,P2567,T-Shirt,Clothing,167.0,5,885.1,S15,Miami,C26361,32,F,Credit Card,1.06,False,False,Afternoon
T8414160,2023-04-21 08:32:29.612127,P1897,Smartphone,Electronics,628.35,2,1306.97,S10,Miami,C92075,43,M,Credit Card,1.04,False,False,Morning
T1177948,2022-10-30 11:43:23.460951,P8428,Smartphone,Electronics,512.88,1,471.85,S13,Houston,C66112,18,M,Cash,0.92,False,True,Morning
T2722846,2022-08-14 13:23:38.285672,P1201,Eggs,Groceries,10.11,1,9.91,S20,New York,C87710,37,M,Debit Card,0.98,False,True,Afternoon
T3309764,2022-08-20 13:57:26.577492,P1722,Vegetables,Groceries,4.59,4,18.18,S2,Los Angeles,C50850,42,M,Debit Card,0.99,False,True,Afternoon
T5883242,2022-08-18 18:41:25.046883,P7042,Eggs,Groceries,7.34,5,40.74,S1,Miami,C86865,20,F,Debit Card,1.11,True,False,Evening
T2147624,2023-12-01 12:03:40.561024,P6595,Smartwatch,Electronics,1302.18,1,1718.88,S7,Houston,C71263,46,F,Debit Card,1.32,False,False,Afternoon
T1062026,2023-10-13 15:54:19.052983,P4654,Eggs,Groceries,8.67,4,33.64,S8,Houston,C91778,38,F,Credit Card,0.97,True,False,Afternoon
T2237003,2022-07-16 15:25:47.887904,P6863,Dress,Clothing,147.91,4,520.64,S1,Miami,C25098,30,M,Credit Card,0.88,True,True,Afternoon
T4673288,2023-05-22 09:42:18.894545,P5292,Sneakers,Clothing,156.27,3,426.62,S6,Chicago,C82680,41,M,Credit Card,0.91,True,False,Morning
T2861751,2023-02-18 08:41:01.040941,P6544,Laptop,Electronics,1280.03,3,3456.08,S7,Chicago,C69795,57,M,Credit Card,0.9,False,True,Morning
T3423170,2023-07-22 14:48:10.716864,P3142,Bread,Groceries,14.18,5,81.53,S7,Los Angeles,C79803,36,M,Credit Card,1.15,False,True,Afternoon
T9983668,2022-05-07 12:49:11.633584,P5819,Sneakers,Clothing,94.46,2,204.03,S5,Chicago,C42397,37,F,Credit Card,1.08,False,True,Afternoon
T2088389,2023-05-11 14:55:36.820041,P3743,Smartwatch,Electronics,1019.02,2,1915.76,S17,Houston,C94550,30,F,Debit Card,0.94,True,False,Afternoon
T9301232,2023-10-08 17:57:24.388076,P8762,Sneakers,Clothing,100.89,3,314.78,S9,Miami,C62552,26,F,Debit Card,1.04,False,True,Afternoon
T8130700,2023-01-19 11:29:13.704858,P7178,Milk,Groceries,3.9,2,7.72,S19,Los Angeles,C59034,43,M,Credit Card,0.99,False,False,Morning
T8844203,2023-10-09 20:45:26.098920,P8086,Smartphone,Electronics,410.46,1,389.94,S14,Chicago,C75213,26,M,Credit Card,0.95,True,False,Evening
T9418218,2022-07-12 12:45:26.280498,P9401,Jeans,Clothing,96.71,3,307.54,S18,New York,C46231,35,M,Cash,1.06,False,False,Afternoon
T5604751,2023-08-19 11:07:32.466249,P4123,Smartphone,Electronics,864.44,1,924.95,S20,Los Angeles,C81188,30,F,Cash,1.07,False,True,Morning
T8918912,2022-05-18 10:49:01.474742,P9399,Headphones,Electronics,1196.38,1,1172.45,S5,Houston,C39829,39,F,Credit Card,0.98,False,False,Morning
T8741026,2022-02-10 19:46:31.175325,P6581,Fruits,Groceries,4.27,5,22.63,S3,Chicago,C34621,38,F,Credit Card,1.06,False,False,Evening
T3153282,2022-05-06 19:56:44.998199,P6006,Cookware,Home Goods,102.51,4,438.74,S1,Houston,C96356,45,F,Cash,1.07,True,False,Evening
T1389899,2022-08-21 08:50:47.169552,P1527,Jacket,Clothing,93.76,4,416.29,S5,Los Angeles,C53286,29,M,Debit Card,1.11,False,True,Morning
T6111102,2023-10-01 16:24:53.117429,P2527,Tablet,Electronics,132.43,4,497.94,S6,New York,C98458,32,F,Debit Card,0.94,True,True,Afternoon
T4909752,2022-11-26 10:52:42.951481,P5769,Fruits,Groceries,1.38,2,3.42,S17,New York,C69593,25,M,Credit Card,1.24,False,True,Morning
T7526217,2023-04-02 18:00:14.291315,P4382,Tablet,Electronics,647.55,3,1806.66,S5,Los Angeles,C50600,30,F,Credit Card,0.93,False,True,Evening
T8700011,2023-10-01 18:36:07.337089,P5512,Fruits,Groceries,3.22,5,17.55,S7,New York,C28702,38,F,Credit Card,1.09,False,True,Evening
T8762741,2022-05-13 08:19:50.263704,P1640,Vegetables,Groceries,12.31,5,59.7,S3,Chicago,C94711,42,F,Cash,0.97,False,False,Morning
T4077684,2022-08-12 16:55:57.427315,P2565,Dress,Clothing,61.14,2,118.61,S13,New York,C41417,25,F,Cash,0.97,True,False,Afternoon
T9279347,2023-05-12 12:14:56.105348,P7738,Smartwatch,Electronics,508.65,3,1586.99,S18,New York,C58330,43,M,Credit Card,1.04,False,False,Afternoon
T8749462,2022-04-27 16:00:38.644829,P7244,Headphones,Electronics,606.72,1,570.32,S11,Houston,C35480,48,M,Credit Card,0.94,True,False,Afternoon
T2384936,2022-07-16 08:16:02.373415,P9985,Smartphone,Electronics,1092.74,1,1169.23,S8,Houston,C28383,39,F,Credit Card,1.07,False,True,Morning
T1188082,2022-08-22 14:53:58.823078,P5476,Smartphone,Electronics,949.78,1,807.31,S5,Houston,C56935,53,M,Credit Card,0.85,False,False,Afternoon
T2724585,2022-03-14 09:11:46.555538,P7399,Vegetables,Groceries,4.03,1,4.31,S10,Houston,C16870,27,F,Debit Card,1.07,False,False,Morning
T8074662,2023-01-28 16:22:28.425435,P1457,Tablet,Electronics,1173.96,3,3416.22,S1,Chicago,C35185,22,M,Debit Card,0.97,False,True,Afternoon
T6488523,2023-05-17 11:14:38.393381,P6286,Lamp,Home Goods,281.76,2,524.07,S18,Los Angeles,C91877,18,F,Credit Card,0.93,True,False,Morning
T1201014,2023-10-19 18:25:55.730298,P7376,Lamp,Home Goods,92.09,1,89.33,S7,Houston,C38848,49,F,Credit Card,0.97,True,False,Evening
T9381494,2023-06-22 13:22:16.783617,P2668,Vegetables,Groceries,6.17,1,7.1,S18,Miami,C32473,41,F,Credit Card,1.15,False,False,Afternoon
T6570816,2023-07-23 12:32:57.703473,P3872,Headphones,Electronics,1473.98,1,1577.16,S11,Houston,C18849,34,F,Credit Card,1.07,False,True,Afternoon
T6181620,2023-05-21 17:24:16.532074,P4873,Jeans,Clothing,108.13,1,102.72,S14,Los Angeles,C91233,37,F,Credit Card,0.95,False,True,Afternoon
T6514500,2023-07-21 11:16:54.808410,P3199,Tablet,Electronics,360.68,1,317.4,S9,Chicago,C94358,23,F,Debit Card,0.88,True,False,Morning
T6750028,2022-01-25 10:33:27.069676,P4969,Fruits,Groceries,10.07,3,31.72,S7,Miami,C17087,59,F,Cash,1.05,False,False,Morning
T9248388,2022-06-10 13:51:59.449109,P2146,Bread,Groceries,8.56,4,34.58,S7,New York,C93147,36,M,Mobile Pay,1.01,True,False,Afternoon
T9513171,2022-02-24 20:51:30.143091,P2280,Chair,Home Goods,64.04,5,323.4,S14,Houston,C50824,36,M,Credit Card,1.01,False,False,Evening
T5561067,2022-07-24 14:28:33.610988,P8883,Tablet,Electronics,347.01,1,315.78,S3,Chicago,C62198,42,F,Credit Card,0.91,False,True,Afternoon
T1332374,2022-09-19 08:12:42.943586,P7249,Jacket,Clothing,108.48,4,455.62,S14,New York,C49351,39,F,Debit Card,1.05,False,False,Morning
T2206947,2022-08-21 10:59:13.913025,P6459,Laptop,Electronics,460.21,1,451.01,S5,Houston,C35652,37,F,Credit Card,0.98,False,True,Morning
T7621123,2022-08-06 18:42:30.178157,P7113,Smartphone,Electronics,1306.32,2,2482.01,S13,Houston,C50345,27,M,Debit Card,0.95,False,True,Evening
T6848179,2023-07-28 11:26:04.550981,P9349,Lamp,Home Goods,204.72,5,880.3,S16,Chicago,C17563,39,F,Debit Card,0.86,False,False,Morning
T1474058,2023-06-21 17:22:27.368349,P3422,Chair,Home Goods,136.33,1,159.51,S9,Miami,C69699,53,F,Cash,1.17,False,False,Afternoon
T7448284,2023-10-06 13:42:02.614078,P7515,Laptop,Electronics,848.71,3,2724.36,S19,New York,C77965,48,F,Cash,1.07,True,False,Afternoon
T7422127,2022-05-03 09:38:08.418456,P6045,Chair,Home Goods,418.28,1,401.55,S14,New York,C24322,50,F,Debit Card,0.96,False,False,Morning
T1026484,2022-09-15 15:52:19.948040,P2587,Laptop,Electronics,1402.02,1,1345.94,S3,Houston,C78807,29,F,Credit Card,0.96,False,False,Afternoon
T2849490,2022-05-21 10:49:19.170417,P8383,Tablet,Electronics,288.06,1,299.58,S19,Los Angeles,C34331,25,F,Credit Card,1.04,True,True,Morning
T3787134,2022-01-09 12:51:09.354910,P2307,Eggs,Groceries,14.76,4,58.45,S10,New York,C59509,33,M,Credit Card,0.99,False,True,Afternoon
T1121243,2023-09-07 20:19:37.124723,P1685,Smartphone,Electronics,827.91,1,852.75,S4,Los Angeles,C78463,35,M,Debit Card,1.03,True,False,Evening
T8205036,2022-11-25 13:24:07.666452,P6514,Sneakers,Clothing,197.58,3,1043.22,S12,Chicago,C51317,45,M,Cash,1.76,False,False,Afternoon
T1051752,2022-04-15 08:35:56.840130,P8486,Cookware,Home Goods,201.65,1,221.82,S13,Los Angeles,C13365,18,F,Debit Card,1.1,False,False,Morning
T8972523,2022-01-06 08:01:25.483805,P9436,Bedding,Home Goods,476.51,2,905.37,S14,Los Angeles,C10410,50,F,Mobile Pay,0.95,False,False,Morning
T2365149,2023-02-16 15:01:35.213998,P6707,Milk,Groceries,14.57,3,45.46,S14,Houston,C96289,33,F,Cash,1.04,False,False,Afternoon
T9466397,2023-11-28 16:19:53.669263,P1520,Cookware,Home Goods,161.05,2,525.02,S5,Houston,C21415,30,F,Credit Card,1.63,False,False,Afternoon
T5041658,2023-06-21 16:00:15.764163,P4987,Vegetables,Groceries,14.82,4,51.57,S7,Los Angeles,C96474,24,M,Debit Card,0.87,False,False,Afternoon
T5322289,2023-11-16 10:04:24.077247,P8803,Smartphone,Electronics,324.33,3,1693.0,S4,Los Angeles,C80063,18,M,Debit Card,1.74,False,False,Morning
T7325183,2023-09-17 08:27:35.412123,P7252,Dress,Clothing,176.31,5,925.63,S18,Houston,C40587,43,F,Credit Card,1.05,False,True,Morning
T2947939,2022-10-04 18:21:29.096604,P7025,Smartphone,Electronics,255.94,3,806.21,S5,Chicago,C59832,35,F,Debit Card,1.05,False,False,Evening
T3119085,2023-03-14 14:14:22.437824,P9515,Smartphone,Electronics,926.08,1,907.56,S20,Miami,C39116,22,F,Credit Card,0.98,False,False,Afternoon
T5754542,2023-03-16 10:34:04.440198,P3389,Bedding,Home Goods,89.46,3,287.17,S2,Miami,C51961,22,F,Credit Card,1.07,False,False,Morning
T7320122,2022-11-23 11:21:06.402925,P1963,Lamp,Home Goods,151.26,5,1126.89,S11,Los Angeles,C37605,31,F,Cash,1.49,False,False,Morning
T3670819,2022-04-10 13:44:13.413221,P1353,Bread,Groceries,12.99,4,49.88,S18,Houston,C54225,51,F,Credit Card,0.96,False,True,Afternoon
T4273103,2022-05-16 16:26:11.544348,P9978,Dress,Clothing,155.18,4,564.86,S13,New York,C27157,32,M,Credit Card,0.91,False,False,Afternoon
T9094028,2022-07-21 19:44:03.618591,P5769,Milk,Groceries,10.96,3,32.22,S5,Los Angeles,C38591,19,M,Cash,0.98,True,False,Evening
T7317557,2022-06-19 14:11:34.959758,P7997,Smartphone,Electronics,607.12,2,1019.96,S6,New York,C22589,32,F,Credit Card,0.84,False,True,Afternoon
T7777894,2023-06-17 17:05:02.774882,P5014,T-Shirt,Clothing,36.71,5,194.56,S2,New York,C41569,32,F,Credit Card,1.06,False,True,Afternoon
T2503425,2022-02-24 13:47:16.223897,P8596,Sneakers,Clothing,191.59,4,812.34,S13,Chicago,C92881,18,F,Debit Card,1.06,False,False,Afternoon
T9044647,2022-02-27 15:00:25.372286,P5484,Smartphone,Electronics,270.87,5,1273.09,S4,Miami,C33736,34,F,Credit Card,0.94,False,True,Afternoon
T9999580,2022-10-22 16:19:29.697879,P9684,Milk,Groceries,5.55,5,26.08,S16,New York,C78013,32,M,Cash,0.94,False,True,Afternoon
T4018851,2023-08-22 13:56:08.110845,P1087,T-Shirt,Clothing,154.4,2,367.47,S18,Houston,C51195,41,M,Credit Card,1.19,False,False,Afternoon
T3092406,2023-11-03 18:23:48.046986,P9292,Laptop,Electronics,1013.7,1,1368.5,S10,Chicago,C81359,53,M,Credit Card,1.35,False,False,Evening
T9960751,2023-01-08 15:22:03.464828,P8289,Lamp,Home Goods,139.2,1,151.73,S5,Miami,C74283,46,F,Debit Card,1.09,False,True,Afternoon
T4155352,2022-05-13 13:03:18.428606,P3321,Dress,Clothing,114.43,5,537.82,S10,Los Angeles,C27590,32,M,Debit Card,0.94,True,False,Afternoon
T3740044,2023-11-13 16:34:58.469402,P7554,Headphones,Electronics,488.35,2,1416.21,S15,New York,C43315,23,M,Debit Card,1.45,False,False,Afternoon
T9580328,2023-05-28 12:34:53.053086,P3687,Headphones,Electronics,1493.5,1,1403.89,S14,Los Angeles,C51465,60,F,Mobile Pay,0.94,False,True,Afternoon
T6525702,2022-12-02 16:24:25.143848,P2457,Smartwatch,Electronics,446.5,1,678.68,S12,Chicago,C45815,35,M,Credit Card,1.52,False,False,Afternoon
T9832796,2023-11-16 13:17:39.530650,P6022,Tablet,Electronics,1471.28,1,2604.17,S19,Houston,C22522,35,M,Debit Card,1.77,False,False,Afternoon
T9920146,2023-02-28 14:35:27.039840,P7597,Smartphone,Electronics,1355.2,1,1477.17,S16,Miami,C26721,34,M,Credit Card,1.09,False,False,Afternoon
T5179399,2022-03-08 18:45:03.316435,P7852,Laptop,Electronics,239.79,5,1258.9,S15,Los Angeles,C67535,36,F,Mobile Pay,1.05,True,False,Evening
T2458649,2023-06-02 17:32:58.565871,P6007,Tablet,Electronics,828.83,2,1939.46,S14,Chicago,C21814,33,F,Debit Card,1.17,False,False,Afternoon
T1179426,2022-10-12 11:46:24.742505,P7946,Smartphone,Electronics,331.16,1,347.72,S17,Los Angeles,C72869,29,F,Credit Card,1.05,False,False,Morning
T9964482,2022-03-28 08:10:38.228153,P6653,Vegetables,Groceries,9.69,4,34.88,S8,Miami,C99663,29,F,Debit Card,0.9,True,False,Morning
T9618195,2022-04-05 09:18:59.774127,P6788,Bread,Groceries,8.35,5,45.09,S2,Houston,C74947,34,F,Credit Card,1.08,True,False,Morning
T5866478,2022-06-29 13:04:48.053851,P5901,T-Shirt,Clothing,77.52,2,175.2,S16,Chicago,C44701,29,F,Credit Card,1.13,False,False,Afternoon
T1594402,2022-07-11 12:54:27.840605,P8586,Vegetables,Groceries,6.51,3,22.85,S20,Houston,C17536,27,F,Credit Card,1.17,False,False,Afternoon
T2421764,2022-04-23 17:21:39.414714,P9668,Smartphone,Electronics,75.05,2,147.1,S17,Los Angeles,C63833,36,F,Credit Card,0.98,True,True,Afternoon
T8186377,2022-09-12 09:32:21.383134,P3984,Jeans,Clothing,157.35,3,448.45,S18,Chicago,C24246,32,M,Mobile Pay,0.95,False,False,Morning
T8064143,2023-02-02 17:10:50.264896,P6426,Tablet,Electronics,108.13,2,198.96,S2,Los Angeles,C97320,50,M,Credit Card,0.92,False,False,Afternoon
T6450711,2023-02-04 15:14:45.030733,P7551,Dress,Clothing,36.98,4,149.4,S17,Houston,C27225,18,F,Credit Card,1.01,False,True,Afternoon
T6740173,2022-12-12 08:57:25.840732,P8039,Smartphone,Electronics,276.57,3,1244.57,S20,New York,C66928,45,M,Credit Card,1.5,False,False,Morning
T5421311,2023-11-09 14:31:40.994869,P5052,Tablet,Electronics,446.85,1,674.74,S14,Los Angeles,C72114,47,F,Debit Card,1.51,False,False,Afternoon
T4848428,2022-11-28 16:42:38.915789,P2973,Vegetables,Groceries,9.56,2,34.42,S5,Houston,C15028,18,F,Credit Card,1.8,False,False,Afternoon
T4882711,2022-10-09 13:59:58.377613,P4633,Smartphone,Electronics,963.05,1,876.38,S11,Houston,C72809,31,M,Credit Card,0.91,False,True,Afternoon
T1797863,2022-09-30 16:41:51.893564,P3977,Smartphone,Electronics,476.94,1,462.63,S2,New York,C16832,31,M,Debit Card,0.97,False,False,Afternoon
T6106258,2022-09-04 16:28:20.625360,P2827,Dress,Clothing,71.63,5,329.5,S4,New York,C99517,20,M,Debit Card,0.92,True,True,Afternoon
T4523774,2022-10-12 12:21:00.573445,P7292,Dress,Clothing,152.44,5,769.82,S3,New York,C27102,27,F,Debit Card,1.01,False,False,Afternoon
T6752873,2022-09-17 20:04:25.201279,P5939,Milk,Groceries,9.21,2,17.31,S16,Los Angeles,C79934,23,M,Debit Card,0.94,False,True,Evening
T6827390,2023-03-07 11:36:30.365502,P6996,Laptop,Electronics,685.5,2,1480.68,S15,New York,C67163,52,F,Credit Card,1.08,False,False,Morning
T2019943,2022-05-25 16:33:21.611468,P4116,Decor,Home Goods,399.62,1,379.64,S13,Houston,C99744,44,M,Debit Card,0.95,False,False,Afternoon
T3684405,2023-05-26 18:04:05.493266,P4568,Smartwatch,Electronics,637.81,2,1250.11,S19,New York,C77213,47,M,Credit Card,0.98,False,False,Evening
T5896318,2022-10-17 18:16:58.797521,P1640,Jeans,Clothing,62.85,3,190.44,S5,Chicago,C27428,42,F,Credit Card,1.01,True,False,Evening
T7192640,2023-10-24 11:54:53.920030,P6317,Bread,Groceries,11.88,2,24.0,S3,Miami,C44608,23,F,Debit Card,1.01,True,False,Morning
T5692416,2023-01-15 18:15:27.779217,P3895,Sneakers,Clothing,55.65,1,57.32,S9,New York,C80436,29,M,Debit Card,1.03,True,True,Evening
T8418631,2023-02-25 11:46:56.870802,P4614,Fruits,Groceries,14.24,3,45.71,S11,Chicago,C36728,39,F,Debit Card,1.07,False,True,Morning
T9036402,2023-08-16 17:02:50.949129,P2535,Fruits,Groceries,3.18,2,6.93,S16,Los Angeles,C70213,22,M,Credit Card,1.09,False,False,Afternoon
T7613533,2023-04-28 14:54:06.923842,P4077,Chair,Home Goods,249.42,2,513.81,S3,Los Angeles,C19443,42,F,Credit Card,1.03,True,False,Afternoon
T2673190,2022-04-01 17:58:24.263003,P7191,Fruits,Groceries,2.4,5,11.16,S13,New York,C24422,32,M,Cash,0.93,False,False,Afternoon
T1157641,2022-01-25 18:49:23.441526,P2742,Milk,Groceries,2.85,1,2.71,S18,Chicago,C21136,31,F,Credit Card,0.95,False,False,Evening
T5487177,2023-01-18 17:48:22.573415,P9906,Fruits,Groceries,11.18,3,32.53,S4,New York,C15836,42,F,Credit Card,0.97,True,False,Afternoon
T7465654,2023-02-11 12:19:48.594169,P3414,Smartwatch,Electronics,1341.04,1,1206.94,S12,Chicago,C39607,39,M,Cash,0.9,False,True,Afternoon
T2279932,2023-02-19 15:51:52.610157,P6467,Milk,Groceries,7.89,1,7.42,S4,Chicago,C21115,31,M,Cash,0.94,False,True,Afternoon
T6059400,2023-08-11 13:10:02.639108,P5702,Bread,Groceries,7.0,3,21.84,S12,New York,C45532,46,M,Cash,1.04,False,False,Afternoon
T3459356,2023-03-25 15:43:26.655628,P6247,Eggs,Groceries,12.35,1,13.09,S5,Houston,C68549,24,F,Debit Card,1.06,False,True,Afternoon
T2517449,2023-08-19 18:45:19.209987,P6292,Fruits,Groceries,12.41,1,12.78,S5,Los Angeles,C60465,41,M,Credit Card,1.03,False,True,Evening
T7428781,2023-02-11 17:27:20.526083,P7859,Jacket,Clothing,126.32,3,352.43,S18,Houston,C80614,40,F,Debit Card,0.93,False,True,Afternoon
T4679813,2022-08-08 11:22:34.898516,P2429,Jeans,Clothing,86.16,5,469.57,S8,Chicago,C10375,31,F,Credit Card,1.09,False,False,Morning
T3337892,2022-01-31 10:23:14.938727,P5828,Bread,Groceries,13.89,1,15.0,S15,Los Angeles,C82286,38,F,Mobile Pay,1.08,False,False,Morning
T1442027,2023-05-21 16:15:19.442380,P7958,Laptop,Electronics,178.21,2,327.91,S12,New York,C23894,22,M,Debit Card,0.92,False,True,Afternoon
T7987624,2022-03-15 11:30:39.119843,P3452,Bread,Groceries,1.42,3,3.96,S6,Houston,C28364,44,M,Debit Card,0.93,False,False,Morning
T2866744,2023-07-10 15:36:10.539767,P3554,Eggs,Groceries,7.58,3,22.29,S2,New York,C89190,33,M,Debit Card,0.98,False,False,Afternoon
T5329433,2023-08-10 10:39:29.359624,P9222,T-Shirt,Clothing,88.33,4,378.05,S10,Los Angeles,C65531,29,F,Cash,1.07,False,False,Morning
T4672640,2023-01-30 20:15:56.668720,P7427,Smartphone,Electronics,830.1,3,2315.98,S6,Miami,C89309,45,F,Cash,0.93,False,False,Evening
T4267037,2023-08-04 15:55:50.759250,P5422,Fruits,Groceries,6.14,4,27.75,S4,New York,C20198,27,F,Credit Card,1.13,True,False,Afternoon
T4384399,2022-09-11 15:01:45.290178,P1530,Laptop,Electronics,858.2,1,875.36,S8,Chicago,C21146,20,M,Mobile Pay,1.02,False,True,Afternoon
T1142249,2023-10-05 16:20:07.023329,P6843,Vegetables,Groceries,14.81,4,53.91,S10,Houston,C75564,19,F,Credit Card,0.91,False,False,Afternoon
T9425133,2023-04-15 17:41:34.449952,P3460,Eggs,Groceries,14.63,1,14.19,S1,Miami,C60084,41,F,Credit Card,0.97,False,True,Afternoon
T3363282,2023-05-09 10:18:19.991861,P3638,Tablet,Electronics,210.25,1,229.17,S17,Miami,C89788,22,M,Debit Card,1.09,False,False,Morning
T7503423,2023-08-16 15:28:29.333402,P4917,Eggs,Groceries,5.07,5,28.9,S7,Miami,C89544,52,F,Credit Card,1.14,False,False,Afternoon
T2462431,2023-05-20 12:36:17.401104,P9174,Fruits,Groceries,2.36,1,2.19,S4,Houston,C51119,18,F,Credit Card,0.93,False,True,Afternoon
T8940001,2022-05-09 17:56:46.005611,P5194,Smartphone,Electronics,344.51,1,316.95,S15,Los Angeles,C26248,51,M,Mobile Pay,0.92,True,False,Afternoon
T8395861,2023-10-08 11:27:17.064589,P7008,Dress,Clothing,173.92,4,681.77,S17,Miami,C51110,37,F,Credit Card,0.98,False,True,Morning
